ABDOMEM ,FECG,TORAX,Tempo,0
0.0150830000000000,0.0151000000000000,-0.00345800000000000,0,0
0.176487000000000,0.176400000000000,0.179080000000000,50,0
0.886337000000000,0.720100000000000,0.714532000000000,100,0
0.222549000000000,0.205800000000000,0.0322540000000000,150,0
-0.0381250000000000,-0.0314000000000000,-0.0747120000000000,200,0
2.14868000000000,1.07630000000000,1.92874000000000,250,0
-0.782784000000000,0.0277000000000000,-0.301313000000000,300,0
0.0266010000000000,0.0156000000000000,-0.0269630000000000,350,0
0.0258560000000000,-0.0203000000000000,0.0466720000000000,400,0
0.299086000000000,0.0868000000000000,0.250599000000000,450,0
0.308433000000000,0.0505000000000000,0.183016000000000,500,0
-0.0238600000000000,-0.0332000000000000,0.0394650000000000,550,0
0.166583000000000,0.172100000000000,-0.0158040000000000,570,1
-0.0918660000000000,-0.0969000000000000,-0.00133000000000000,600,0
0.00764700000000000,0.0108000000000000,0.0288660000000000,650,0
0.00793800000000000,-0.00140000000000000,-0.0129900000000000,700,0
0.642964000000000,0.156000000000000,0.583328000000000,750,0
0.424616000000000,0.0152000000000000,0.270039000000000,800,0
0.0130420000000000,-0.00230000000000000,0.0173840000000000,850,0
-0.108832000000000,0.110600000000000,0.108690000000000,900,0
1.36444,0.330100000000000,1.567662,915,1
-0.223357000000000,-0.189800000000000,-0.876731000000000,950,0
0.147225000000000,0.136600000000000,-0.00691100000000000,1000,0
-0.00866600000000000,-0.0377000000000000,0.0384500000000000,1050,0
0.0569220000000000,-0.0105000000000000,0.0789890000000000,1100,0
0.490658000000000,0.0309000000000000,0.399599000000000,1150,0
0.0995530000000000,0.0251000000000000,0.0383840000000000,1200,0
0.0295490000000000,0.0247000000000000,-0.0245390000000000,1250,0
0.00814400000000000,0.00940000000000000,0.0406940000000000,1300,0
-0.0103770000000000,-0.0120000000000000,0.0184230000000000,1350,0
0.183149000000000,0.0636000000000000,0.166660000000000,1400,0
0.513380000000000,0.207900000000000,0.355921000000000,1412,1
0.880959000000000,0.00270000000000000,0.691995000000000,1450,0
0.791706000000000,0.0190000000000000,0.561078000000000,1458,1
0.0763270000000000,0.0311000000000000,0.0258280000000000,1500,0
-0.0484800000000000,-0.0265000000000000,-0.112559000000000,1550,0
1.443731,0.189300000000000,1.626803,1591,1
2.16986400000000,0.0981000000000000,1.88606600000000,1600,0
-0.846717000000000,0.0815000000000000,-0.283686000000000,1650,0
0.0126620000000000,-0.00630000000000000,0.0113350000000000,1700,0
0.0970090000000000,0.0547000000000000,0.0141720000000000,1750,0
0.232637000000000,-0.0336000000000000,0.273540000000000,1800,0
0.616032000000000,0.176700000000000,0.313990000000000,1834,1
0.247417000000000,-0.0663000000000000,0.232383000000000,1850,0
0.0175660000000000,0.00400000000000000,0.0288120000000000,1900,0
0.0189490000000000,-0.000400000000000000,0.0159180000000000,1950,0
0.0277070000000000,0.0311000000000000,-0.00205700000000000,2000,0
0.0155880000000000,0.0124000000000000,0.0188940000000000,2050,0
0.605932000000000,0.0266000000000000,0.565970000000000,2100,0
0.471669000000000,0.0169000000000000,0.273397000000000,2150,0
-0.00276600000000000,-0.0272000000000000,0.0229240000000000,2200,0
-0.0294640000000000,0.195100000000000,0.134627000000000,2250,0
0.659917000000000,0.236600000000000,0.877077000000000,2258,1
-0.251420000000000,-0.143600000000000,-0.891020000000000,2300,0
0.0500920000000000,0.0445000000000000,-0.000353000000000000,2350,0
0.0480330000000000,0.0266000000000000,0.0220710000000000,2400,0
0.0618890000000000,0.00120000000000000,0.0502960000000000,2450,0
0.498663000000000,0.0436000000000000,0.381290000000000,2500,0
0.0944120000000000,0.00670000000000000,0.0379510000000000,2550,0
0.0257260000000000,0.0285000000000000,0.00864400000000000,2600,0
-0.0182860000000000,-0.0219000000000000,-0.00401100000000000,2650,0
0.165382000000000,0.159000000000000,-0.0245090000000000,2677,1
-0.0949930000000000,-0.0902000000000000,-0.0107300000000000,2700,0
0.110416000000000,-0.00730000000000000,0.149285000000000,2750,0
0.884056000000000,0.00440000000000000,0.670673000000000,2800,0
0.0352760000000000,-0.00950000000000000,-0.00238600000000000,2850,0
-0.0552780000000000,-0.0237000000000000,-0.0630490000000000,2900,0
0.999117000000000,0.142300000000000,1.257711,2937,1
2.16808200000000,0.0568000000000000,1.88160100000000,2950,0
-0.764826000000000,0.132600000000000,-0.293659000000000,3000,0
0.00327700000000000,-0.0113000000000000,-0.0201710000000000,3050,0
0.191952000000000,0.159100000000000,0.0236070000000000,3093,1
0.175830000000000,0.142000000000000,0.0343640000000000,3100,0
0.271713000000000,0.0121000000000000,0.274890000000000,3150,0
0.285287000000000,-0.0123000000000000,0.223269000000000,3200,0
0.0258100000000000,0.0181000000000000,0.0307880000000000,3250,0
0.00662200000000000,0.00740000000000000,-0.00763400000000000,3300,0
-0.0128830000000000,-0.0179000000000000,-0.0436420000000000,3350,0
0.0239830000000000,0.0190000000000000,0.0114700000000000,3400,0
0.588782000000000,0.00880000000000000,0.576065000000000,3450,0
0.439173000000000,0.00430000000000000,0.244433000000000,3500,0
0.364412000000000,0.181300000000000,0.0850150000000000,3513,1
-0.00341900000000000,-0.0186000000000000,-0.00641800000000000,3550,0
-0.136661000000000,0.0729000000000000,0.120368000000000,3600,0
-0.238508000000000,-0.100900000000000,-0.843863000000000,3650,0
0.0218520000000000,0.0147000000000000,-0.00536900000000000,3700,0
0.0509510000000000,0.0253000000000000,0.00269400000000000,3750,0
0.102713000000000,0.0358000000000000,0.0658380000000000,3800,0
0.514411000000000,0.0371000000000000,0.415985000000000,3850,0
0.0464400000000000,-0.0331000000000000,0.0400170000000000,3900,0
0.164556000000000,0.164600000000000,-0.0195390000000000,3934,1
-0.0346880000000000,-0.0497000000000000,0.0233630000000000,3950,0
-0.00848000000000000,-0.00730000000000000,0.00536800000000000,4000,0
-0.00175200000000000,0.00450000000000000,-0.0184200000000000,4050,0
0.187940000000000,0.0593000000000000,0.185112000000000,4100,0
0.903582000000000,0.0254000000000000,0.691415000000000,4150,0
0.0447280000000000,0.00220000000000000,0.0391320000000000,4200,0
0.0302710000000000,0.0787000000000000,-0.138723000000000,4250,0
2.16188800000000,0.0405000000000000,1.87678600000000,4300,0
-0.762966000000000,0.119900000000000,-0.323836000000000,4350,0
-0.294390000000000,0.231900000000000,-0.102863000000000,4354,1
0.0136200000000000,-0.00110000000000000,-0.00662500000000000,4400,0
0.0685840000000000,0.0352000000000000,0.00779700000000000,4450,0
0.315351000000000,0.0518000000000000,0.262941000000000,4500,0
0.316164000000000,0.00540000000000000,0.236823000000000,4550,0
0.0208320000000000,0.0156000000000000,-0.0247560000000000,4600,0
0.0331990000000000,0.0174000000000000,-0.0120550000000000,4650,0
0.0181230000000000,0.00800000000000000,0.0328860000000000,4700,0
-0.0325760000000000,-0.0468000000000000,0.0279150000000000,4750,0
0.315886000000000,0.158600000000000,0.206429000000000,4777,1
0.536174000000000,-0.0358000000000000,0.576124000000000,4800,0
0.425798000000000,-0.0135000000000000,0.276407000000000,4850,0
0.00819700000000000,-0.0131000000000000,-0.00363800000000000,4900,0
-0.192902000000000,0.000700000000000000,0.122168000000000,4950,0
-0.224700000000000,-0.0457000000000000,-0.863299000000000,5000,0
0.00133900000000000,-0.0143000000000000,0.0141310000000000,5050,0
0.111841000000000,0.0919000000000000,0.0114060000000000,5100,0
0.0892970000000000,0.0211000000000000,0.0915650000000000,5150,0
0.628081000000000,0.195700000000000,0.405739000000000,5192,1
0.580096000000000,0.111300000000000,0.373534000000000,5200,0
0.0655540000000000,-0.00750000000000000,0.0132810000000000,5250,0
0.0267660000000000,0.0346000000000000,-0.0178590000000000,5300,0
0.0279490000000000,0.0310000000000000,-0.0161020000000000,5350,0
0.0445250000000000,0.0321000000000000,0.000634000000000000,5400,0
0.122084000000000,-0.00830000000000000,0.182697000000000,5450,0
0.947183000000000,0.0572000000000000,0.704039000000000,5500,0
0.0468330000000000,-0.000100000000000000,0.0190500000000000,5550,0
-0.0161440000000000,0.0220000000000000,-0.107787000000000,5600,0
2.15029100000000,0.0256000000000000,1.88331400000000,5650,0
-0.840266000000000,0.0238000000000000,-0.277245000000000,5700,0
0.0718490000000000,0.0549000000000000,0.0312570000000000,5750,0
0.0560310000000000,0.0163000000000000,0.0393910000000000,5800,0
0.259303000000000,-0.0143000000000000,0.274632000000000,5850,0
0.278439000000000,-0.0189000000000000,0.184793000000000,5900,0
0.0221040000000000,0.00610000000000000,0.0106580000000000,5950,0
-0.0197600000000000,-0.00850000000000000,-0.0100140000000000,6000,0
0.160613000000000,0.160500000000000,0.0433020000000000,6033,1
-0.0320270000000000,-0.0287000000000000,0.0197660000000000,6050,0
-0.00948800000000000,-0.00140000000000000,-0.0106460000000000,6100,0
0.638162000000000,0.0432000000000000,0.574231000000000,6150,0
0.421208000000000,-0.0127000000000000,0.269018000000000,6200,0
0.0266550000000000,0.0114000000000000,-0.00304200000000000,6250,0
-0.168309000000000,0.0205000000000000,0.161762000000000,6300,0
-0.177032000000000,0.0164000000000000,-0.861881000000000,6350,0
0.0198820000000000,0.00740000000000000,0.0118900000000000,6400,0
0.134617000000000,0.0995000000000000,0.0424240000000000,6450,0
0.188022000000000,0.149500000000000,0.0575770000000000,6451,1
0.0465800000000000,-0.0264000000000000,0.0690950000000000,6500,0
0.501504000000000,0.0310000000000000,0.427402000000000,6550,0
0.125945000000000,0.0392000000000000,0.0711160000000000,6600,0
0.0249640000000000,0.0213000000000000,-0.0116210000000000,6650,0
0.00710400000000000,0.00760000000000000,-0.0135470000000000,6700,0
0.0516070000000000,0.0372000000000000,0.0186140000000000,6750,0
0.160313000000000,0.0441000000000000,0.141222000000000,6800,0
0.852490000000000,-0.0318000000000000,0.692689000000000,6850,0
0.654140000000000,0.177000000000000,0.322308000000000,6873,1
-0.0516120000000000,-0.100500000000000,0.0426970000000000,6900,0
-0.0179050000000000,0.0179000000000000,-0.0919880000000000,6950,0
2.21401900000000,0.0590000000000000,1.92832200000000,7000,0
-0.852551000000000,0.0265000000000000,-0.284609000000000,7050,0
-0.0306920000000000,-0.0453000000000000,0.00772300000000000,7100,0
0.0453930000000000,0.00650000000000000,0.0211740000000000,7150,0
0.351227000000000,0.0867000000000000,0.268041000000000,7200,0
0.309051000000000,-0.00130000000000000,0.183362000000000,7250,0
0.198844000000000,0.176500000000000,0.0227110000000000,7294,1
0.102948000000000,0.0882000000000000,0.00760900000000000,7300,0
0.0207390000000000,0.0260000000000000,-0.0284870000000000,7350,0
0.0253750000000000,0.00710000000000000,0.0237770000000000,7400,0
0.0231700000000000,0.00990000000000000,-0.0107320000000000,7450,0
0.609232000000000,-0.0143000000000000,0.616894000000000,7500,0
0.417449000000000,-0.0324000000000000,0.308436000000000,7550,0
0.0192540000000000,0.00570000000000000,-0.00819100000000000,7600,0
-0.174518000000000,0.0176000000000000,0.164600000000000,7650,0
-0.231401000000000,-0.0368000000000000,-0.840117000000000,7700,0
-1.329256,0.151300000000000,-1.079503,7716,1
0.00659000000000000,0.00190000000000000,0.00225100000000000,7750,0
0.0237500000000000,0.00840000000000000,0.0334490000000000,7800,0
0.101858000000000,0.0436000000000000,0.0649750000000000,7850,0
0.421720000000000,-0.0482000000000000,0.377967000000000,7900,0
0.0886280000000000,0.0139000000000000,0.0281760000000000,7950,0
-0.00324300000000000,-0.0107000000000000,-0.0152090000000000,8000,0
0.0438010000000000,0.0473000000000000,0.0269040000000000,8050,0
-0.0216930000000000,-0.0288000000000000,0.00599500000000000,8100,0
0.204225000000000,0.186300000000000,-0.00263300000000000,8129,1
0.0841510000000000,-0.0415000000000000,0.190559000000000,8150,0
0.902443000000000,0.0363000000000000,0.714134000000000,8200,0
0.0443460000000000,-0.00980000000000000,0.0173960000000000,8250,0
-0.0221090000000000,0.0234000000000000,-0.0816650000000000,8300,0
2.17507600000000,0.0649000000000000,1.89613100000000,8350,0
-0.859064000000000,0.0131000000000000,-0.309543000000000,8400,0
0.0904890000000000,0.0710000000000000,0.0420190000000000,8450,0
0.0647590000000000,0.0305000000000000,0.0413240000000000,8500,0
0.415005000000000,0.152800000000000,0.256401000000000,8550,0
0.501232000000000,0.191100000000000,0.315463000000000,8554,1
0.313126000000000,0.00580000000000000,0.223710000000000,8600,0
0.0650200000000000,0.0554000000000000,0.00697600000000000,8650,0
-0.00724100000000000,-0.0186000000000000,0.0379950000000000,8700,0
0.00635500000000000,0.0103000000000000,0.00911900000000000,8750,0
-0.00148200000000000,-0.0176000000000000,0.00434600000000000,8800,0
0.627797000000000,0.0301000000000000,0.581346000000000,8850,0
0.411434000000000,-0.0265000000000000,0.280571000000000,8900,0
0.00364100000000000,-0.0115000000000000,-0.0113930000000000,8950,0
0.0807760000000000,0.152600000000000,-0.158945000000000,8977,1
-0.307749000000000,-0.110500000000000,0.161861000000000,9000,0
-0.266907000000000,-0.0467000000000000,-0.908861000000000,9050,0
0.0530630000000000,0.0416000000000000,-0.00659900000000000,9100,0
0.0532610000000000,0.0281000000000000,0.0324270000000000,9150,0
0.103351000000000,0.0312000000000000,0.0952280000000000,9200,0
0.481434000000000,0.0188000000000000,0.404562000000000,9250,0
0.111856000000000,0.0443000000000000,0.0643400000000000,9300,0
0.0177140000000000,0.0237000000000000,-0.000824000000000000,9350,0
0.153179000000000,0.137900000000000,0.0346790000000000,9393,1
0.120628000000000,0.111600000000000,-0.00593200000000000,9400,0
0.0105330000000000,0.0106000000000000,0.0108020000000000,9450,0
0.138391000000000,0.0254000000000000,0.147459000000000,9500,0
0.933049000000000,0.0380000000000000,0.672790000000000,9550,0
-0.00175600000000000,-0.0364000000000000,0.0378080000000000,9600,0
-0.0159010000000000,0.0209000000000000,-0.101957000000000,9650,0
2.22390100000000,0.0689000000000000,1.86127600000000,9700,0
-0.841224000000000,0.0328000000000000,-0.297683000000000,9750,0
0.0558200000000000,0.0345000000000000,0.0280980000000000,9800,0
0.176600000000000,0.162100000000000,0.0332780000000000,9813,1
0.0272930000000000,-0.0147000000000000,0.0324020000000000,9850,0
0.267376000000000,-0.0117000000000000,0.255910000000000,9900,0
0.357595000000000,0.0595000000000000,0.210122000000000,9950,0